,date,sigla_state,city,place_type,confirmed,deaths,order_for_place,is_last,population,codigo_ibge,confirmed_per_100k_inhabitants,death_rate,latitude,longitude,codigo_uf,state
1837,2020-03-26,ES,Castelo,city,1.0,0.0,1.0,False,37534.0,3201407,2.66425,0.0,-20.6033,-41.2031,32.0,Espírito Santo
1841,2020-04-02,PR,Castro,city,1.0,0.0,5.0,True,71484.0,4104907,1.39891,0.0,-24.7891,-50.0108,41.0,Paraná
1842,2020-04-01,PR,Castro,city,1.0,0.0,4.0,False,71484.0,4104907,1.39891,0.0,-24.7891,-50.0108,41.0,Paraná
1843,2020-03-31,PR,Castro,city,1.0,0.0,3.0,False,71484.0,4104907,1.39891,0.0,-24.7891,-50.0108,41.0,Paraná
1844,2020-03-30,PR,Castro,city,1.0,0.0,2.0,False,71484.0,4104907,1.39891,0.0,-24.7891,-50.0108,41.0,Paraná
1845,2020-03-29,PR,Castro,city,1.0,0.0,1.0,False,71484.0,4104907,1.39891,0.0,-24.7891,-50.0108,41.0,Paraná
1848,2020-04-02,GO,Catalão,city,1.0,0.0,12.0,True,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1849,2020-04-01,GO,Catalão,city,1.0,0.0,11.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1850,2020-03-31,GO,Catalão,city,1.0,0.0,10.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1851,2020-03-30,GO,Catalão,city,1.0,0.0,9.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1852,2020-03-29,GO,Catalão,city,1.0,0.0,8.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1853,2020-03-28,GO,Catalão,city,1.0,0.0,7.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1854,2020-03-27,GO,Catalão,city,1.0,0.0,6.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1855,2020-03-26,GO,Catalão,city,1.0,0.0,5.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1856,2020-03-25,GO,Catalão,city,1.0,0.0,4.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1857,2020-03-24,GO,Catalão,city,1.0,0.0,3.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1858,2020-03-23,GO,Catalão,city,1.0,0.0,2.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1859,2020-03-22,GO,Catalão,city,1.0,0.0,1.0,False,108823.0,5205109,0.9189200000000001,0.0,-18.1656,-47.944,52.0,Goiás
1871,2020-04-02,BA,Catu,city,0.0,0.0,3.0,True,54704.0,2907509,0.0,0.0,-12.3513,-38.3791,29.0,Bahia
1872,2020-04-01,BA,Catu,city,0.0,0.0,2.0,False,54704.0,2907509,0.0,0.0,-12.3513,-38.3791,29.0,Bahia
1873,2020-03-31,BA,Catu,city,1.0,0.0,1.0,False,54704.0,2907509,1.82802,0.0,-12.3513,-38.3791,29.0,Bahia
1881,2020-04-01,CE,Caucaia,city,1.0,0.0,5.0,True,361400.0,2303709,0.2767,0.0,-3.72797,-38.6619,23.0,Ceará
1882,2020-03-31,CE,Caucaia,city,1.0,0.0,4.0,False,361400.0,2303709,0.2767,0.0,-3.72797,-38.6619,23.0,Ceará
1883,2020-03-30,CE,Caucaia,city,1.0,0.0,3.0,False,361400.0,2303709,0.2767,0.0,-3.72797,-38.6619,23.0,Ceará
1884,2020-03-29,CE,Caucaia,city,1.0,0.0,2.0,False,361400.0,2303709,0.2767,0.0,-3.72797,-38.6619,23.0,Ceará
1885,2020-03-28,CE,Caucaia,city,1.0,0.0,1.0,False,361400.0,2303709,0.2767,0.0,-3.72797,-38.6619,23.0,Ceará
1890,2020-04-02,RS,Caxias do Sul,city,13.0,0.0,19.0,True,510906.0,4305108,2.5445,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1891,2020-04-01,RS,Caxias do Sul,city,13.0,0.0,18.0,False,510906.0,4305108,2.5445,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1892,2020-03-31,RS,Caxias do Sul,city,13.0,0.0,17.0,False,510906.0,4305108,2.5445,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1893,2020-03-30,RS,Caxias do Sul,city,13.0,0.0,16.0,False,510906.0,4305108,2.5445,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1894,2020-03-29,RS,Caxias do Sul,city,6.0,0.0,15.0,False,510906.0,4305108,1.17438,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1895,2020-03-28,RS,Caxias do Sul,city,6.0,0.0,14.0,False,510906.0,4305108,1.17438,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1896,2020-03-27,RS,Caxias do Sul,city,6.0,0.0,13.0,False,510906.0,4305108,1.17438,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1897,2020-03-26,RS,Caxias do Sul,city,6.0,0.0,12.0,False,510906.0,4305108,1.17438,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1898,2020-03-25,RS,Caxias do Sul,city,3.0,0.0,11.0,False,510906.0,4305108,0.58719,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1899,2020-03-24,RS,Caxias do Sul,city,2.0,0.0,10.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1900,2020-03-23,RS,Caxias do Sul,city,2.0,0.0,9.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1901,2020-03-22,RS,Caxias do Sul,city,2.0,0.0,8.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1902,2020-03-21,RS,Caxias do Sul,city,2.0,0.0,7.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1903,2020-03-20,RS,Caxias do Sul,city,2.0,0.0,6.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1904,2020-03-19,RS,Caxias do Sul,city,2.0,0.0,5.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1905,2020-03-18,RS,Caxias do Sul,city,2.0,0.0,4.0,False,510906.0,4305108,0.39146,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1906,2020-03-16,RS,Caxias do Sul,city,1.0,0.0,3.0,False,510906.0,4305108,0.19573,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1907,2020-03-13,RS,Caxias do Sul,city,1.0,0.0,2.0,False,510906.0,4305108,0.19573,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1908,2020-03-12,RS,Caxias do Sul,city,1.0,0.0,1.0,False,510906.0,4305108,0.19573,0.0,-29.1629,-51.1792,43.0,Rio Grande do Sul
1915,2020-04-01,RN,Ceará-Mirim,city,1.0,0.0,1.0,True,73497.0,2402600,1.3606,0.0,-5.64323,-35.4247,24.0,Rio Grande do Norte
1941,2020-04-02,RS,Cerro Grande do Sul,city,1.0,0.0,9.0,True,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1942,2020-04-01,RS,Cerro Grande do Sul,city,1.0,0.0,8.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1943,2020-03-31,RS,Cerro Grande do Sul,city,1.0,0.0,7.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1944,2020-03-30,RS,Cerro Grande do Sul,city,1.0,0.0,6.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1945,2020-03-29,RS,Cerro Grande do Sul,city,1.0,0.0,5.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1946,2020-03-28,RS,Cerro Grande do Sul,city,1.0,0.0,4.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1947,2020-03-27,RS,Cerro Grande do Sul,city,1.0,0.0,3.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1948,2020-03-26,RS,Cerro Grande do Sul,city,1.0,0.0,2.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1949,2020-03-25,RS,Cerro Grande do Sul,city,1.0,0.0,1.0,False,12239.0,4305173,8.1706,0.0,-30.5905,-51.7418,43.0,Rio Grande do Sul
1965,2020-04-02,SC,Chapecó,city,5.0,0.0,14.0,True,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1966,2020-04-01,SC,Chapecó,city,5.0,0.0,13.0,False,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1967,2020-03-31,SC,Chapecó,city,5.0,0.0,12.0,False,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1968,2020-03-30,SC,Chapecó,city,5.0,0.0,11.0,False,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1969,2020-03-29,SC,Chapecó,city,5.0,0.0,10.0,False,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1970,2020-03-28,SC,Chapecó,city,5.0,0.0,9.0,False,220367.0,4204202,2.26894,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1971,2020-03-27,SC,Chapecó,city,4.0,0.0,8.0,False,220367.0,4204202,1.81515,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1972,2020-03-26,SC,Chapecó,city,4.0,0.0,7.0,False,220367.0,4204202,1.81515,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1973,2020-03-25,SC,Chapecó,city,2.0,0.0,6.0,False,220367.0,4204202,0.9075799999999999,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1974,2020-03-24,SC,Chapecó,city,3.0,0.0,5.0,False,220367.0,4204202,1.36137,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1975,2020-03-23,SC,Chapecó,city,2.0,0.0,4.0,False,220367.0,4204202,0.9075799999999999,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1976,2020-03-22,SC,Chapecó,city,2.0,0.0,3.0,False,220367.0,4204202,0.9075799999999999,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1977,2020-03-21,SC,Chapecó,city,2.0,0.0,2.0,False,220367.0,4204202,0.9075799999999999,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1978,2020-03-20,SC,Chapecó,city,1.0,0.0,1.0,False,220367.0,4204202,0.45378999999999997,0.0,-27.1004,-52.6152,42.0,Santa Catarina
1980,2020-04-02,RS,Charqueadas,city,1.0,0.0,13.0,True,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1981,2020-04-01,RS,Charqueadas,city,1.0,0.0,12.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1982,2020-03-31,RS,Charqueadas,city,1.0,0.0,11.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1983,2020-03-30,RS,Charqueadas,city,1.0,0.0,10.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1984,2020-03-29,RS,Charqueadas,city,1.0,0.0,9.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1985,2020-03-28,RS,Charqueadas,city,1.0,0.0,8.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1986,2020-03-27,RS,Charqueadas,city,1.0,0.0,7.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1987,2020-03-26,RS,Charqueadas,city,1.0,0.0,6.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1988,2020-03-25,RS,Charqueadas,city,1.0,0.0,5.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1989,2020-03-24,RS,Charqueadas,city,1.0,0.0,4.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1990,2020-03-23,RS,Charqueadas,city,1.0,0.0,3.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1991,2020-03-22,RS,Charqueadas,city,1.0,0.0,2.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
1992,2020-03-21,RS,Charqueadas,city,1.0,0.0,1.0,False,40789.0,4305355,2.4516400000000003,0.0,-29.9625,-51.6289,43.0,Rio Grande do Sul
2010,2020-04-02,PR,Cianorte,city,11.0,0.0,20.0,True,82620.0,4105508,13.313970000000001,0.0,-23.6599,-52.6054,41.0,Paraná
2011,2020-04-01,PR,Cianorte,city,8.0,0.0,19.0,False,82620.0,4105508,9.682889999999999,0.0,-23.6599,-52.6054,41.0,Paraná
2012,2020-03-31,PR,Cianorte,city,7.0,0.0,18.0,False,82620.0,4105508,8.47252,0.0,-23.6599,-52.6054,41.0,Paraná
2013,2020-03-30,PR,Cianorte,city,7.0,0.0,17.0,False,82620.0,4105508,8.47252,0.0,-23.6599,-52.6054,41.0,Paraná
2014,2020-03-29,PR,Cianorte,city,7.0,0.0,16.0,False,82620.0,4105508,8.47252,0.0,-23.6599,-52.6054,41.0,Paraná
2015,2020-03-28,PR,Cianorte,city,7.0,0.0,15.0,False,82620.0,4105508,8.47252,0.0,-23.6599,-52.6054,41.0,Paraná
2016,2020-03-27,PR,Cianorte,city,7.0,0.0,14.0,False,82620.0,4105508,8.47252,0.0,-23.6599,-52.6054,41.0,Paraná
2017,2020-03-26,PR,Cianorte,city,6.0,0.0,13.0,False,82620.0,4105508,7.262160000000001,0.0,-23.6599,-52.6054,41.0,Paraná
2018,2020-03-25,PR,Cianorte,city,6.0,0.0,12.0,False,82620.0,4105508,7.262160000000001,0.0,-23.6599,-52.6054,41.0,Paraná
2019,2020-03-24,PR,Cianorte,city,6.0,0.0,11.0,False,82620.0,4105508,7.262160000000001,0.0,-23.6599,-52.6054,41.0,Paraná
2020,2020-03-23,PR,Cianorte,city,6.0,0.0,10.0,False,82620.0,4105508,7.262160000000001,0.0,-23.6599,-52.6054,41.0,Paraná
2021,2020-03-22,PR,Cianorte,city,4.0,0.0,9.0,False,82620.0,4105508,4.84144,0.0,-23.6599,-52.6054,41.0,Paraná
2022,2020-03-21,PR,Cianorte,city,2.0,0.0,8.0,False,82620.0,4105508,2.42072,0.0,-23.6599,-52.6054,41.0,Paraná
2023,2020-03-20,PR,Cianorte,city,2.0,0.0,7.0,False,82620.0,4105508,2.42072,0.0,-23.6599,-52.6054,41.0,Paraná
2024,2020-03-19,PR,Cianorte,city,2.0,0.0,6.0,False,82620.0,4105508,2.42072,0.0,-23.6599,-52.6054,41.0,Paraná
2025,2020-03-18,PR,Cianorte,city,2.0,0.0,5.0,False,82620.0,4105508,2.42072,0.0,-23.6599,-52.6054,41.0,Paraná
2026,2020-03-17,PR,Cianorte,city,2.0,0.0,4.0,False,82620.0,4105508,2.42072,0.0,-23.6599,-52.6054,41.0,Paraná
2027,2020-03-16,PR,Cianorte,city,1.0,0.0,3.0,False,82620.0,4105508,1.21036,0.0,-23.6599,-52.6054,41.0,Paraná
2028,2020-03-13,PR,Cianorte,city,1.0,0.0,2.0,False,82620.0,4105508,1.21036,0.0,-23.6599,-52.6054,41.0,Paraná
2029,2020-03-12,PR,Cianorte,city,1.0,0.0,1.0,False,82620.0,4105508,1.21036,0.0,-23.6599,-52.6054,41.0,Paraná
2031,2020-04-02,GO,Cidade Ocidental,city,1.0,0.0,2.0,True,71376.0,5205497,1.40103,0.0,-16.0765,-47.9252,52.0,Goiás
2032,2020-04-01,GO,Cidade Ocidental,city,1.0,0.0,1.0,False,71376.0,5205497,1.40103,0.0,-16.0765,-47.9252,52.0,Goiás
2044,2020-04-02,BA,Coaraci,city,1.0,0.0,3.0,True,16993.0,2908002,5.88478,0.0,-14.637,-39.5556,29.0,Bahia
2045,2020-04-01,BA,Coaraci,city,1.0,0.0,2.0,False,16993.0,2908002,5.88478,0.0,-14.637,-39.5556,29.0,Bahia
2046,2020-03-31,BA,Coaraci,city,1.0,0.0,1.0,False,16993.0,2908002,5.88478,0.0,-14.637,-39.5556,29.0,Bahia
2070,2020-04-02,PR,Colombo,city,0.0,0.0,12.0,True,243726.0,4105805,0.0,0.0,-25.2925,-49.2262,41.0,Paraná
2071,2020-04-01,PR,Colombo,city,0.0,0.0,11.0,False,243726.0,4105805,0.0,0.0,-25.2925,-49.2262,41.0,Paraná
2072,2020-03-31,PR,Colombo,city,0.0,0.0,10.0,False,243726.0,4105805,0.0,0.0,-25.2925,-49.2262,41.0,Paraná
2073,2020-03-30,PR,Colombo,city,0.0,0.0,9.0,False,243726.0,4105805,0.0,0.0,-25.2925,-49.2262,41.0,Paraná
2074,2020-03-29,PR,Colombo,city,1.0,0.0,8.0,False,243726.0,4105805,0.4103,0.0,-25.2925,-49.2262,41.0,Paraná
2075,2020-03-28,PR,Colombo,city,1.0,0.0,7.0,False,243726.0,4105805,0.4103,0.0,-25.2925,-49.2262,41.0,Paraná
2076,2020-03-27,PR,Colombo,city,2.0,0.0,6.0,False,243726.0,4105805,0.8205899999999999,0.0,-25.2925,-49.2262,41.0,Paraná
2077,2020-03-26,PR,Colombo,city,2.0,0.0,5.0,False,243726.0,4105805,0.8205899999999999,0.0,-25.2925,-49.2262,41.0,Paraná
2078,2020-03-25,PR,Colombo,city,2.0,0.0,4.0,False,243726.0,4105805,0.8205899999999999,0.0,-25.2925,-49.2262,41.0,Paraná
2079,2020-03-24,PR,Colombo,city,1.0,0.0,3.0,False,243726.0,4105805,0.4103,0.0,-25.2925,-49.2262,41.0,Paraná
2080,2020-03-23,PR,Colombo,city,1.0,0.0,2.0,False,243726.0,4105805,0.4103,0.0,-25.2925,-49.2262,41.0,Paraná
2081,2020-03-22,PR,Colombo,city,1.0,0.0,1.0,False,243726.0,4105805,0.4103,0.0,-25.2925,-49.2262,41.0,Paraná
2110,2020-04-02,BA,Conceição do Jacuípe,city,1.0,0.0,12.0,True,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2111,2020-04-01,BA,Conceição do Jacuípe,city,1.0,0.0,11.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2112,2020-03-31,BA,Conceição do Jacuípe,city,1.0,0.0,10.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2113,2020-03-30,BA,Conceição do Jacuípe,city,1.0,0.0,9.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2114,2020-03-29,BA,Conceição do Jacuípe,city,1.0,0.0,8.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2115,2020-03-28,BA,Conceição do Jacuípe,city,1.0,0.0,7.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2116,2020-03-27,BA,Conceição do Jacuípe,city,1.0,0.0,6.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2117,2020-03-26,BA,Conceição do Jacuípe,city,1.0,0.0,5.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2118,2020-03-25,BA,Conceição do Jacuípe,city,1.0,0.0,4.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2119,2020-03-24,BA,Conceição do Jacuípe,city,1.0,0.0,3.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2120,2020-03-23,BA,Conceição do Jacuípe,city,1.0,0.0,2.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2121,2020-03-22,BA,Conceição do Jacuípe,city,1.0,0.0,1.0,False,33153.0,2908507,3.01632,0.0,-12.3268,-38.7684,29.0,Bahia
2135,2020-04-02,BA,Conde,city,1.0,0.0,10.0,True,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2136,2020-04-01,BA,Conde,city,1.0,0.0,9.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2137,2020-03-31,BA,Conde,city,1.0,0.0,8.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2138,2020-03-30,BA,Conde,city,1.0,0.0,7.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2139,2020-03-29,BA,Conde,city,1.0,0.0,6.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2140,2020-03-28,BA,Conde,city,1.0,0.0,5.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2141,2020-03-27,BA,Conde,city,1.0,0.0,4.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2142,2020-03-26,BA,Conde,city,1.0,0.0,3.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2143,2020-03-25,BA,Conde,city,1.0,0.0,2.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2144,2020-03-24,BA,Conde,city,1.0,0.0,1.0,False,25837.0,2908606,3.8704199999999997,0.0,-11.8179,-37.6131,29.0,Bahia
2161,2020-04-02,MG,Contagem,city,9.0,0.0,11.0,True,663855.0,3118601,1.35572,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2162,2020-04-01,MG,Contagem,city,7.0,0.0,10.0,False,663855.0,3118601,1.05445,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2163,2020-03-31,MG,Contagem,city,5.0,0.0,9.0,False,663855.0,3118601,0.7531800000000001,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2164,2020-03-30,MG,Contagem,city,5.0,0.0,8.0,False,663855.0,3118601,0.7531800000000001,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2165,2020-03-29,MG,Contagem,city,4.0,0.0,7.0,False,663855.0,3118601,0.60254,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2166,2020-03-28,MG,Contagem,city,4.0,0.0,6.0,False,663855.0,3118601,0.60254,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2167,2020-03-27,MG,Contagem,city,3.0,0.0,5.0,False,663855.0,3118601,0.45191000000000003,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2168,2020-03-26,MG,Contagem,city,2.0,0.0,4.0,False,663855.0,3118601,0.30127,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2169,2020-03-25,MG,Contagem,city,2.0,0.0,3.0,False,663855.0,3118601,0.30127,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2170,2020-03-24,MG,Contagem,city,2.0,0.0,2.0,False,663855.0,3118601,0.30127,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2171,2020-03-23,MG,Contagem,city,2.0,0.0,1.0,False,663855.0,3118601,0.30127,0.0,-19.9321,-44.0539,31.0,Minas Gerais
2172,2020-04-02,PR,Contenda,city,1.0,0.0,5.0,True,18584.0,4106209,5.38097,0.0,-25.6788,-49.535,41.0,Paraná
2173,2020-04-01,PR,Contenda,city,1.0,0.0,4.0,False,18584.0,4106209,5.38097,0.0,-25.6788,-49.535,41.0,Paraná
2174,2020-03-31,PR,Contenda,city,1.0,0.0,3.0,False,18584.0,4106209,5.38097,0.0,-25.6788,-49.535,41.0,Paraná
2175,2020-03-30,PR,Contenda,city,1.0,0.0,2.0,False,18584.0,4106209,5.38097,0.0,-25.6788,-49.535,41.0,Paraná
2176,2020-03-29,PR,Contenda,city,1.0,0.0,1.0,False,18584.0,4106209,5.38097,0.0,-25.6788,-49.535,41.0,Paraná
2196,2020-04-02,PR,Cornélio Procópio,city,1.0,0.0,1.0,True,47845.0,4106407,2.09008,0.0,-23.1829,-50.6498,41.0,Paraná
2205,2020-04-02,MG,Coronel Fabriciano,city,1.0,0.0,16.0,True,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2206,2020-04-01,MG,Coronel Fabriciano,city,1.0,0.0,15.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2207,2020-03-31,MG,Coronel Fabriciano,city,1.0,0.0,14.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2208,2020-03-30,MG,Coronel Fabriciano,city,1.0,0.0,13.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2209,2020-03-29,MG,Coronel Fabriciano,city,1.0,0.0,12.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2210,2020-03-28,MG,Coronel Fabriciano,city,1.0,0.0,11.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2211,2020-03-27,MG,Coronel Fabriciano,city,1.0,0.0,10.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2212,2020-03-26,MG,Coronel Fabriciano,city,1.0,0.0,9.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2213,2020-03-25,MG,Coronel Fabriciano,city,1.0,0.0,8.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2214,2020-03-24,MG,Coronel Fabriciano,city,1.0,0.0,7.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2215,2020-03-23,MG,Coronel Fabriciano,city,1.0,0.0,6.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2216,2020-03-21,MG,Coronel Fabriciano,city,2.0,0.0,5.0,False,109855.0,3119401,1.8205799999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2217,2020-03-20,MG,Coronel Fabriciano,city,1.0,0.0,4.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2218,2020-03-19,MG,Coronel Fabriciano,city,1.0,0.0,3.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2219,2020-03-18,MG,Coronel Fabriciano,city,1.0,0.0,2.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2220,2020-03-17,MG,Coronel Fabriciano,city,1.0,0.0,1.0,False,109855.0,3119401,0.9102899999999999,0.0,-19.5179,-42.6276,31.0,Minas Gerais
2251,2020-04-01,SP,Cotia,city,21.0,2.0,9.0,True,249210.0,3513009,8.426630000000001,0.0952,-23.6022,-46.919,35.0,São Paulo
2252,2020-03-31,SP,Cotia,city,12.0,0.0,8.0,False,249210.0,3513009,4.81522,0.0,-23.6022,-46.919,35.0,São Paulo
